Topic,temperature1,temperature2,AverageSimilarity
79,1.0,1.0,0.9000598
79,1.0,1.25,0.88822293
79,1.0,1.5,0.8082027
79,1.0,1.75,0.8130777
79,1.0,2.0,0.5911648
79,1.25,0.0,0.91801745
79,1.25,0.25,0.90993685
79,1.25,0.5,0.8996794
79,1.25,0.75,0.86727613
79,1.25,1.0,0.88822293
79,1.25,1.25,0.8830673
79,1.25,1.5,0.80223083
79,1.25,1.75,0.8095264
79,1.25,2.0,0.58898467
79,1.5,0.0,0.8412529
79,1.5,0.25,0.8276917
79,1.5,0.5,0.80985224
79,1.5,0.75,0.78791916
79,1.5,1.0,0.80820256
79,1.5,1.25,0.80223083
79,1.5,1.5,0.74205023
79,1.5,1.75,0.73685545
79,1.5,2.0,0.5431573
79,1.75,0.0,0.84083766
79,1.75,0.25,0.8327967
79,1.75,0.5,0.8222342
79,1.75,0.75,0.7975905
79,1.75,1.0,0.8130777
79,1.75,1.25,0.8095264
79,1.75,1.5,0.73685545
79,1.75,1.75,0.74872833
79,1.75,2.0,0.5496959
79,2.0,0.0,0.6093028
79,2.0,0.25,0.6031394
79,2.0,0.5,0.5954741
79,2.0,0.75,0.5796049
79,2.0,1.0,0.5911648
79,2.0,1.25,0.5889846
79,2.0,1.5,0.5431572
79,2.0,1.75,0.5496959
79,2.0,2.0,0.44672653
80,0.0,0.0,1.0
80,0.0,0.25,1.0
80,0.0,0.5,0.9778338
80,0.0,0.75,0.94731814
80,0.0,1.0,0.9256155
80,0.0,1.25,0.9203624
80,0.0,1.5,0.89545053
80,0.0,1.75,0.78917587
80,0.0,2.0,0.6495678
80,0.25,0.0,1.0
80,0.25,0.25,1.0
80,0.25,0.5,0.9778338
80,0.25,0.75,0.94731814
80,0.25,1.0,0.9256155
80,0.25,1.25,0.9203624
80,0.25,1.5,0.89545053
80,0.25,1.75,0.78917587
80,0.25,2.0,0.6495678
80,0.5,0.0,0.97783387
80,0.5,0.25,0.97783387
80,0.5,0.5,0.95857954
80,0.5,0.75,0.92904466
80,0.5,1.0,0.91054475
80,0.5,1.25,0.90637666
80,0.5,1.5,0.88421786
80,0.5,1.75,0.78077203
80,0.5,2.0,0.64772433
80,0.75,0.0,0.94731814
80,0.75,0.25,0.94731814
80,0.75,0.5,0.9290447
80,0.75,0.75,0.9070768
80,0.75,1.0,0.8863778
80,0.75,1.25,0.8859349
80,0.75,1.5,0.8596845
80,0.75,1.75,0.77140546
80,0.75,2.0,0.6476057
80,1.0,0.0,0.92561555
80,1.0,0.25,0.92561555
80,1.0,0.5,0.9105448
80,1.0,0.75,0.8863779
80,1.0,1.0,0.8715031
80,1.0,1.25,0.870627
80,1.0,1.5,0.8478547
80,1.0,1.75,0.75835437
80,1.0,2.0,0.6391289
80,1.25,0.0,0.9203623
80,1.25,0.25,0.9203623
80,1.25,0.5,0.90637666
80,1.25,0.75,0.8859348
80,1.25,1.0,0.870627
80,1.25,1.25,0.87330633
80,1.25,1.5,0.8472565
80,1.25,1.75,0.7659683
80,1.25,2.0,0.6491005
80,1.5,0.0,0.89545053
80,1.5,0.25,0.89545053
80,1.5,0.5,0.88421786
80,1.5,0.75,0.8596845
80,1.5,1.0,0.8478548
80,1.5,1.25,0.84725654
80,1.5,1.5,0.83975655
80,1.5,1.75,0.74618685
80,1.5,2.0,0.6356368
80,1.75,0.0,0.78917575
80,1.75,0.25,0.78917575
80,1.75,0.5,0.780772
80,1.75,0.75,0.7714054
80,1.75,1.0,0.75835437
80,1.75,1.25,0.7659683
80,1.75,1.5,0.74618685
80,1.75,1.75,0.70225924
80,1.75,2.0,0.61472046
80,2.0,0.0,0.64956784
80,2.0,0.25,0.64956784
80,2.0,0.5,0.64772433
80,2.0,0.75,0.6476057
80,2.0,1.0,0.6391289
80,2.0,1.25,0.6491005
80,2.0,1.5,0.6356368
80,2.0,1.75,0.61472046
80,2.0,2.0,0.5834622
81,0.0,0.0,1.0000001
81,0.0,0.25,1.0000001
81,0.0,0.5,0.99351484
81,0.0,0.75,0.99028796
81,0.0,1.0,0.97815925
81,0.0,1.25,0.96450007
81,0.0,1.5,0.9367859
81,0.0,1.75,0.92534876
81,0.0,2.0,0.7796196
81,0.25,0.0,1.0000001
81,0.25,0.25,1.0000001
81,0.25,0.5,0.99351484
81,0.25,0.75,0.99028796
81,0.25,1.0,0.97815925
81,0.25,1.25,0.96450007
81,0.25,1.5,0.9367859
81,0.25,1.75,0.92534876
81,0.25,2.0,0.7796196
81,0.5,0.0,0.99351484
81,0.5,0.25,0.99351484
81,0.5,0.5,0.9889752
81,0.5,0.75,0.9852951
81,0.5,1.0,0.9764047
81,0.5,1.25,0.96158236
81,0.5,1.5,0.9363199
81,0.5,1.75,0.9224762
81,0.5,2.0,0.77789384
81,0.75,0.0,0.990288
81,0.75,0.25,0.990288
81,0.75,0.5,0.9852951
81,0.75,0.75,0.98210967
81,0.75,1.0,0.97199464
81,0.75,1.25,0.9577487
81,0.75,1.5,0.93125623
81,0.75,1.75,0.91892487
81,0.75,2.0,0.7735268
81,1.0,0.0,0.9781593
81,1.0,0.25,0.9781593
81,1.0,0.5,0.9764048
81,1.0,0.75,0.97199464
81,1.0,1.0,0.9685681
81,1.0,1.25,0.9517244
81,1.0,1.5,0.9322551
81,1.0,1.75,0.91380155
81,1.0,2.0,0.7747713
81,1.25,0.0,0.96450007
81,1.25,0.25,0.96450007
81,1.25,0.5,0.96158236
81,1.25,0.75,0.9577487
81,1.25,1.0,0.9517244
81,1.25,1.25,0.9375228
81,1.25,1.5,0.91530365
81,1.25,1.75,0.89889646
81,1.25,2.0,0.76532793
81,1.5,0.0,0.9367859
81,1.5,0.25,0.9367859
81,1.5,0.5,0.9363199
81,1.5,0.75,0.93125623
81,1.5,1.0,0.9322551
81,1.5,1.25,0.91530365
81,1.5,1.5,0.90536255
81,1.5,1.75,0.8805225
81,1.5,2.0,0.7627373
81,1.75,0.0,0.9253488
81,1.75,0.25,0.9253488
81,1.75,0.5,0.9224762
81,1.75,0.75,0.9189249
81,1.75,1.0,0.91380167
81,1.75,1.25,0.89889646
81,1.75,1.5,0.8805225
81,1.75,1.75,0.86690325
81,1.75,2.0,0.738908
81,2.0,0.0,0.7796196
81,2.0,0.25,0.7796196
81,2.0,0.5,0.7778938
81,2.0,0.75,0.7735268
81,2.0,1.0,0.7747713
81,2.0,1.25,0.765328
81,2.0,1.5,0.7627373
81,2.0,1.75,0.73890805
81,2.0,2.0,0.68345153
82,0.0,0.0,0.8876724
82,0.0,0.25,0.8640619
82,0.0,0.5,0.8734407
82,0.0,0.75,0.8584444
82,0.0,1.0,0.87152374
82,0.0,1.25,0.7988019
82,0.0,1.5,0.84651184
82,0.0,1.75,0.7968499
82,0.0,2.0,0.56870264
82,0.25,0.0,0.8640619
82,0.25,0.25,0.8532888
82,0.25,0.5,0.85687834
82,0.25,0.75,0.84864634
82,0.25,1.0,0.85457796
82,0.25,1.25,0.80101866
82,0.25,1.5,0.830952
82,0.25,1.75,0.79329985
82,0.25,2.0,0.5754699
82,0.5,0.0,0.8734407
82,0.5,0.25,0.85687834
82,0.5,0.5,0.87123877
82,0.5,0.75,0.8579311
82,0.5,1.0,0.8651267
82,0.5,1.25,0.79808944
82,0.5,1.5,0.85092294
82,0.5,1.75,0.79504824
82,0.5,2.0,0.56652284
82,0.75,0.0,0.8584443
82,0.75,0.25,0.8486462
82,0.75,0.5,0.8579311
82,0.75,0.75,0.8501957
82,0.75,1.0,0.85353315
82,0.75,1.25,0.79824525
82,0.75,1.5,0.8376799
82,0.75,1.75,0.7927998
82,0.75,2.0,0.5716014
82,1.0,0.0,0.87152374
82,1.0,0.25,0.85457784
82,1.0,0.5,0.86512667
82,1.0,0.75,0.85353315
82,1.0,1.0,0.86164945
82,1.0,1.25,0.7965738
82,1.0,1.5,0.8426599
82,1.0,1.75,0.79329854
82,1.0,2.0,0.5679072
82,1.25,0.0,0.7988019
82,1.25,0.25,0.80101866
82,1.25,0.5,0.79808944
82,1.25,0.75,0.7982452
82,1.25,1.0,0.7965738
82,1.25,1.25,0.772504
82,1.25,1.5,0.77828836
82,1.25,1.75,0.757863
82,1.25,2.0,0.56101304
82,1.5,0.0,0.84651184
82,1.5,0.25,0.830952
82,1.5,0.5,0.85092294
82,1.5,0.75,0.8376799
82,1.5,1.0,0.8426599
82,1.5,1.25,0.77828825
82,1.5,1.5,0.83860147
82,1.5,1.75,0.77596235
82,1.5,2.0,0.54933554
82,1.75,0.0,0.7968499
82,1.75,0.25,0.7932998
82,1.75,0.5,0.79504824
82,1.75,0.75,0.79279983
82,1.75,1.0,0.79329854
82,1.75,1.25,0.757863
82,1.75,1.5,0.77596235
82,1.75,1.75,0.75668454
82,1.75,2.0,0.5592055
82,2.0,0.0,0.56870264
82,2.0,0.25,0.5754699
82,2.0,0.5,0.56652284
82,2.0,0.75,0.57160145
82,2.0,1.0,0.5679073
82,2.0,1.25,0.56101304
82,2.0,1.5,0.54933554
82,2.0,1.75,0.5592055
82,2.0,2.0,0.48687804
83,0.0,0.0,0.99999994
83,0.0,0.25,0.99999994
83,0.0,0.5,0.9808049
83,0.0,0.75,0.99999994
83,0.0,1.0,0.9876429
83,0.0,1.25,0.9227616
83,0.0,1.5,0.87972176
83,0.0,1.75,0.80854326
83,0.0,2.0,0.7336638
83,0.25,0.0,0.99999994
83,0.25,0.25,0.99999994
83,0.25,0.5,0.9808049
83,0.25,0.75,0.99999994
83,0.25,1.0,0.9876429
83,0.25,1.25,0.9227616
83,0.25,1.5,0.87972176
83,0.25,1.75,0.80854326
83,0.25,2.0,0.7336638
83,0.5,0.0,0.9808049
83,0.5,0.25,0.9808049
83,0.5,0.5,0.964916
83,0.5,0.75,0.9808049
83,0.5,1.0,0.9703769
83,0.5,1.25,0.9101138
83,0.5,1.5,0.87356
83,0.5,1.75,0.80567276
83,0.5,2.0,0.72825974
83,0.75,0.0,0.99999994
83,0.75,0.25,0.99999994
83,0.75,0.5,0.9808049
83,0.75,0.75,0.99999994
83,0.75,1.0,0.9876429
83,0.75,1.25,0.9227616
83,0.75,1.5,0.87972176
83,0.75,1.75,0.80854326
83,0.75,2.0,0.7336638
83,1.0,0.0,0.9876429
83,1.0,0.25,0.9876429
83,1.0,0.5,0.9703769
83,1.0,0.75,0.9876429
83,1.0,1.0,0.9765216
83,1.0,1.25,0.9146446
83,1.0,1.5,0.87490934
83,1.0,1.75,0.80662066
83,1.0,2.0,0.73051536
83,1.25,0.0,0.9227616
83,1.25,0.25,0.9227616
83,1.25,0.5,0.91011375
83,1.25,0.75,0.9227616
83,1.25,1.0,0.9146447
83,1.25,1.25,0.867657
83,1.25,1.5,0.8312001
83,1.25,1.75,0.7755857
83,1.25,2.0,0.7057844
83,1.5,0.0,0.8797217
83,1.5,0.25,0.8797217
83,1.5,0.5,0.87356
83,1.5,0.75,0.8797217
83,1.5,1.0,0.8749093
83,1.5,1.25,0.8312
83,1.5,1.5,0.8181036
83,1.5,1.75,0.7602043
83,1.5,2.0,0.6804704
83,1.75,0.0,0.80854326
83,1.75,0.25,0.80854326
83,1.75,0.5,0.80567276
83,1.75,0.75,0.80854326
83,1.75,1.0,0.80662066
83,1.75,1.25,0.7755858
83,1.75,1.5,0.7602043
83,1.75,1.75,0.7300246
83,1.75,2.0,0.65343237
83,2.0,0.0,0.7336638
83,2.0,0.25,0.7336638
83,2.0,0.5,0.72825974
83,2.0,0.75,0.7336638
83,2.0,1.0,0.73051536
83,2.0,1.25,0.7057844
83,2.0,1.5,0.6804704
83,2.0,1.75,0.65343237
83,2.0,2.0,0.6093415
84,0.0,0.0,0.99999994
84,0.0,0.25,0.9771791
84,0.0,0.5,0.88080704
84,0.0,0.75,0.8811924
84,0.0,1.0,0.71705323
84,0.0,1.25,0.8101706
84,0.0,1.5,0.7001744
84,0.0,1.75,0.73142105
84,0.0,2.0,0.6736237
84,0.25,0.0,0.9771791
84,0.25,0.25,0.9565637
84,0.25,0.5,0.8697286
84,0.25,0.75,0.86841697
84,0.25,1.0,0.7200873
84,0.25,1.25,0.8040117
84,0.25,1.5,0.70164734
84,0.25,1.75,0.7258297
84,0.25,2.0,0.6662282
84,0.5,0.0,0.88080704
84,0.5,0.25,0.8697286
84,0.5,0.5,0.8273709
84,0.5,0.75,0.8128299
84,0.5,1.0,0.74061036
84,0.5,1.25,0.7827544
84,0.5,1.5,0.7069792
84,0.5,1.75,0.70269394
84,0.5,2.0,0.6313517
84,0.75,0.0,0.8811924
84,0.75,0.25,0.86841697
84,0.75,0.5,0.8128299
84,0.75,0.75,0.8178082
84,0.75,1.0,0.71839106
84,0.75,1.25,0.76993746
84,0.75,1.5,0.69929284
84,0.75,1.75,0.69330114
84,0.75,2.0,0.6405742
84,1.0,0.0,0.71705323
84,1.0,0.25,0.7200873
84,1.0,0.5,0.74061036
84,1.0,0.75,0.71839106
84,1.0,1.0,0.75474066
84,1.0,1.25,0.73312485
84,1.0,1.5,0.7070545
84,1.0,1.75,0.65469927
84,1.0,2.0,0.5818331
84,1.25,0.0,0.8101706
84,1.25,0.25,0.8040116
84,1.25,0.5,0.7827544
84,1.25,0.75,0.76993746
84,1.25,1.0,0.73312485
84,1.25,1.25,0.75417304
84,1.25,1.5,0.69674754
84,1.25,1.75,0.67481315
84,1.25,2.0,0.6086289
84,1.5,0.0,0.7001744
84,1.5,0.25,0.70164734
84,1.5,0.5,0.7069792
84,1.5,0.75,0.6992929
84,1.5,1.0,0.70705444
84,1.5,1.25,0.6967474
84,1.5,1.5,0.69284993
84,1.5,1.75,0.6350217
84,1.5,2.0,0.5802301
84,1.75,0.0,0.73142105
84,1.75,0.25,0.7258297
84,1.75,0.5,0.70269394
84,1.75,0.75,0.69330126
84,1.75,1.0,0.65469927
84,1.75,1.25,0.67481315
84,1.75,1.5,0.6350217
84,1.75,1.75,0.62864006
84,1.75,2.0,0.5596858
84,2.0,0.0,0.6736237
84,2.0,0.25,0.6662282
84,2.0,0.5,0.63135177
84,2.0,0.75,0.6405742
84,2.0,1.0,0.5818331
84,2.0,1.25,0.6086289
84,2.0,1.5,0.5802301
84,2.0,1.75,0.5596858
84,2.0,2.0,0.54199415
85,0.0,0.0,0.99999994
85,0.0,0.25,0.99999994
85,0.0,0.5,0.99999994
85,0.0,0.75,0.99999994
85,0.0,1.0,0.99999994
85,0.0,1.25,0.99999994
85,0.0,1.5,0.9687274
85,0.0,1.75,0.9691391
85,0.0,2.0,0.8281338
85,0.25,0.0,0.99999994
85,0.25,0.25,0.99999994
85,0.25,0.5,0.99999994
85,0.25,0.75,0.99999994
85,0.25,1.0,0.99999994
85,0.25,1.25,0.99999994
85,0.25,1.5,0.9687274
85,0.25,1.75,0.9691391
85,0.25,2.0,0.8281338
85,0.5,0.0,0.99999994
85,0.5,0.25,0.99999994
85,0.5,0.5,0.99999994
85,0.5,0.75,0.99999994
85,0.5,1.0,0.99999994
85,0.5,1.25,0.99999994
85,0.5,1.5,0.9687274
85,0.5,1.75,0.9691391
85,0.5,2.0,0.8281338
85,0.75,0.0,0.99999994
85,0.75,0.25,0.99999994
85,0.75,0.5,0.99999994
85,0.75,0.75,0.99999994
85,0.75,1.0,0.99999994
85,0.75,1.25,0.99999994
85,0.75,1.5,0.9687274
85,0.75,1.75,0.9691391
85,0.75,2.0,0.8281338
85,1.0,0.0,0.99999994
85,1.0,0.25,0.99999994
85,1.0,0.5,0.99999994
85,1.0,0.75,0.99999994
85,1.0,1.0,0.99999994
85,1.0,1.25,0.99999994
85,1.0,1.5,0.9687274
85,1.0,1.75,0.9691391
85,1.0,2.0,0.8281338
85,1.25,0.0,0.99999994
85,1.25,0.25,0.99999994
85,1.25,0.5,0.99999994
85,1.25,0.75,0.99999994
85,1.25,1.0,0.99999994
85,1.25,1.25,0.99999994
85,1.25,1.5,0.9687274
85,1.25,1.75,0.9691391
85,1.25,2.0,0.8281338
85,1.5,0.0,0.9687274
85,1.5,0.25,0.9687274
85,1.5,0.5,0.9687274
85,1.5,0.75,0.9687274
85,1.5,1.0,0.9687274
85,1.5,1.25,0.9687274
85,1.5,1.5,0.94097054
85,1.5,1.75,0.94053316
85,1.5,2.0,0.8073975
85,1.75,0.0,0.9691391
85,1.75,0.25,0.9691391
85,1.75,0.5,0.9691391
85,1.75,0.75,0.9691391
85,1.75,1.0,0.9691391
85,1.75,1.25,0.9691391
85,1.75,1.5,0.94053316
85,1.75,1.75,0.9413643
85,1.75,2.0,0.8078491
85,2.0,0.0,0.8281338
85,2.0,0.25,0.8281338
85,2.0,0.5,0.8281338
85,2.0,0.75,0.8281338
85,2.0,1.0,0.8281338
85,2.0,1.25,0.8281338
85,2.0,1.5,0.8073975
85,2.0,1.75,0.80784917
85,2.0,2.0,0.7101195
86,0.0,0.0,1.0000001
86,0.0,0.25,1.0000002
86,0.0,0.5,0.93646425
86,0.0,0.75,0.84996355
86,0.0,1.0,0.6908627
86,0.0,1.25,0.66423446
86,0.0,1.5,0.65698797
86,0.0,1.75,0.5445108
86,0.0,2.0,0.50305593
86,0.25,0.0,1.0000001
86,0.25,0.25,1.0000002
86,0.25,0.5,0.93646425
86,0.25,0.75,0.84996355
86,0.25,1.0,0.6908627
86,0.25,1.25,0.66423446
86,0.25,1.5,0.6569881
86,0.25,1.75,0.5445108
86,0.25,2.0,0.50305593
86,0.5,0.0,0.93646425
86,0.5,0.25,0.93646425
86,0.5,0.5,0.8918278
86,0.5,0.75,0.8307677
86,0.5,1.0,0.71183556
86,0.5,1.25,0.6783347
86,0.5,1.5,0.671927
86,0.5,1.75,0.58138335
86,0.5,2.0,0.53201604
86,0.75,0.0,0.84996355
86,0.75,0.25,0.84996355
86,0.75,0.5,0.8307677
86,0.75,0.75,0.80398536
86,0.75,1.0,0.7392886
86,0.75,1.25,0.69662964
86,0.75,1.5,0.691145
86,0.75,1.75,0.6302514
86,0.75,2.0,0.5703131
86,1.0,0.0,0.6908627
86,1.0,0.25,0.6908627
86,1.0,0.5,0.7118355
86,1.0,0.75,0.7392886
86,1.0,1.0,0.7665873
86,1.0,1.25,0.71631795
86,1.0,1.5,0.71263033
86,1.0,1.75,0.7023035
86,1.0,2.0,0.6302886
86,1.25,0.0,0.66423446
86,1.25,0.25,0.66423446
86,1.25,0.5,0.67833483
86,1.25,0.75,0.69662964
86,1.25,1.0,0.71631795
86,1.25,1.25,0.6794414
86,1.25,1.5,0.6756415
86,1.25,1.75,0.6638037
86,1.25,2.0,0.60108244
86,1.5,0.0,0.65698797
86,1.5,0.25,0.65698797
86,1.5,0.5,0.671927
86,1.5,0.75,0.691145
86,1.5,1.0,0.71263033
86,1.5,1.25,0.6756415
86,1.5,1.5,0.67620605
86,1.5,1.75,0.6641941
86,1.5,2.0,0.6039161
86,1.75,0.0,0.5445107
86,1.75,0.25,0.5445107
86,1.75,0.5,0.58138335
86,1.75,0.75,0.6302514
86,1.75,1.0,0.70230365
86,1.75,1.25,0.6638037
86,1.75,1.5,0.6641941
86,1.75,1.75,0.6857858
86,1.75,2.0,0.6185408
86,2.0,0.0,0.50305593
86,2.0,0.25,0.50305593
86,2.0,0.5,0.53201604
86,2.0,0.75,0.5703131
86,2.0,1.0,0.63028866
86,2.0,1.25,0.60108244
86,2.0,1.5,0.6039161
86,2.0,1.75,0.6185408
86,2.0,2.0,0.58024734
87,0.0,0.0,1.0000001
87,0.0,0.25,0.94893867
87,0.0,0.5,0.8790714
87,0.0,0.75,0.8953087
87,0.0,1.0,0.9591509
87,0.0,1.25,0.862489
87,0.0,1.5,0.7879788
87,0.0,1.75,0.74656534
87,0.0,2.0,0.642005
87,0.25,0.0,0.9489387
87,0.25,0.25,0.92340803
87,0.25,0.5,0.8844975
87,0.25,0.75,0.88050807
87,0.25,1.0,0.9285141
87,0.25,1.25,0.84534514
87,0.25,1.5,0.79169405
87,0.25,1.75,0.75164855
87,0.25,2.0,0.6545781
87,0.5,0.0,0.87907135
87,0.5,0.25,0.8844975
87,0.5,0.5,0.8839785
87,0.5,0.75,0.85804266
87,0.5,1.0,0.88341224
87,0.5,1.25,0.82182455
87,0.5,1.5,0.7946472
87,0.5,1.75,0.7574134
87,0.5,2.0,0.6662115
87,0.75,0.0,0.8953087
87,0.75,0.25,0.88050795
87,0.75,0.5,0.85804266
87,0.75,0.75,0.8559394
87,0.75,1.0,0.88346815
87,0.75,1.25,0.8270047
87,0.75,1.5,0.78690094
87,0.75,1.75,0.75203305
87,0.75,2.0,0.64515424
87,1.0,0.0,0.9591509
87,1.0,0.25,0.9285141
87,1.0,0.5,0.8834123
87,1.0,0.75,0.88346815
87,1.0,1.0,0.9346415
87,1.0,1.25,0.8487738
87,1.0,1.5,0.79095095
87,1.0,1.75,0.7506319
87,1.0,2.0,0.6520634
87,1.25,0.0,0.8624889
87,1.25,0.25,0.8453451
87,1.25,0.5,0.8218245
87,1.25,0.75,0.8270047
87,1.25,1.0,0.84877396
87,1.25,1.25,0.8068804
87,1.25,1.5,0.7670009
87,1.25,1.75,0.7403452
87,1.25,2.0,0.62697995
87,1.5,0.0,0.78797895
87,1.5,0.25,0.79169405
87,1.5,0.5,0.7946472
87,1.5,0.75,0.786901
87,1.5,1.0,0.7909511
87,1.5,1.25,0.7670009
87,1.5,1.5,0.74872726
87,1.5,1.75,0.72208893
87,1.5,2.0,0.61640406
87,1.75,0.0,0.74656534
87,1.75,0.25,0.75164855
87,1.75,0.5,0.7574134
87,1.75,0.75,0.75203305
87,1.75,1.0,0.7506319
87,1.75,1.25,0.7403452
87,1.75,1.5,0.72208893
87,1.75,1.75,0.71086836
87,1.75,2.0,0.6021212
87,2.0,0.0,0.642005
87,2.0,0.25,0.6545781
87,2.0,0.5,0.66621137
87,2.0,0.75,0.64515424
87,2.0,1.0,0.6520634
87,2.0,1.25,0.6269799
87,2.0,1.5,0.6164041
87,2.0,1.75,0.6021212
87,2.0,2.0,0.5445415
88,0.0,0.0,1.0
88,0.0,0.25,1.0
88,0.0,0.5,0.9364579
88,0.0,0.75,0.9237494
88,0.0,1.0,0.911041
88,0.0,1.25,0.894375
88,0.0,1.5,0.86014986
88,0.0,1.75,0.8342907
88,0.0,2.0,0.8174424
88,0.25,0.0,1.0
88,0.25,0.25,1.0
88,0.25,0.5,0.9364579
88,0.25,0.75,0.9237494
88,0.25,1.0,0.911041
88,0.25,1.25,0.894375
88,0.25,1.5,0.86014986
88,0.25,1.75,0.8342907
88,0.25,2.0,0.8174424
88,0.5,0.0,0.9364578
88,0.5,0.25,0.9364578
88,0.5,0.5,0.9046868
88,0.5,0.75,0.8983326
88,0.5,1.0,0.89197844
88,0.5,1.25,0.8755585
88,0.5,1.5,0.8524312
88,0.5,1.75,0.83792144
88,0.5,2.0,0.81750536
88,0.75,0.0,0.92374945
88,0.75,0.25,0.92374945
88,0.75,0.5,0.8983326
88,0.75,0.75,0.8932492
88,0.75,1.0,0.88816583
88,0.75,1.25,0.8717952
88,0.75,1.5,0.8508875
88,0.75,1.75,0.83864754
88,0.75,2.0,0.8175179
88,1.0,0.0,0.911041
88,1.0,0.25,0.911041
88,1.0,0.5,0.8919784
88,1.0,0.75,0.8881659
88,1.0,1.0,0.88435334
88,1.0,1.25,0.86803186
88,1.0,1.5,0.8493437
88,1.0,1.75,0.8393737
88,1.0,2.0,0.8175305
88,1.25,0.0,0.894375
88,1.25,0.25,0.894375
88,1.25,0.5,0.8755585
88,1.25,0.75,0.8717951
88,1.25,1.0,0.86803186
88,1.25,1.25,0.8532785
88,1.25,1.5,0.83430403
88,1.25,1.75,0.8245546
88,1.25,2.0,0.8029088
88,1.5,0.0,0.86014974
88,1.5,0.25,0.86014974
88,1.5,0.5,0.8524311
88,1.5,0.75,0.85088736
88,1.5,1.0,0.84934354
88,1.5,1.25,0.83430403
88,1.5,1.5,0.82299495
88,1.5,1.75,0.815797
88,1.5,2.0,0.7933368
88,1.75,0.0,0.8342907
88,1.75,0.25,0.8342907
88,1.75,0.5,0.8379214
88,1.75,0.75,0.8386476
88,1.75,1.0,0.8393737
88,1.75,1.25,0.8245545
88,1.75,1.5,0.815797
88,1.75,1.75,0.81529343
88,1.75,2.0,0.7898813
88,2.0,0.0,0.8174423
88,2.0,0.25,0.8174423
88,2.0,0.5,0.81750524
88,2.0,0.75,0.8175179
88,2.0,1.0,0.8175305
88,2.0,1.25,0.8029088
88,2.0,1.5,0.7933368
88,2.0,1.75,0.7898811
88,2.0,2.0,0.7724256
89,0.0,0.0,0.99999976
89,0.0,0.25,0.9999998
89,0.0,0.5,0.9999998
89,0.0,0.75,0.993958
89,0.0,1.0,0.9845798
89,0.0,1.25,0.9800589
89,0.0,1.5,0.99129874
89,0.0,1.75,0.96712524
89,0.0,2.0,0.92076355
89,0.25,0.0,0.9999998
89,0.25,0.25,0.9999998
89,0.25,0.5,0.9999998
89,0.25,0.75,0.993958
89,0.25,1.0,0.9845799
89,0.25,1.25,0.9800589
89,0.25,1.5,0.99129885
89,0.25,1.75,0.9671253
89,0.25,2.0,0.92076355
89,0.5,0.0,0.9999998
89,0.5,0.25,0.9999998
89,0.5,0.5,0.9999998
89,0.5,0.75,0.993958
89,0.5,1.0,0.9845798
89,0.5,1.25,0.9800589
89,0.5,1.5,0.99129885
89,0.5,1.75,0.96712524
89,0.5,2.0,0.92076355
89,0.75,0.0,0.993958
89,0.75,0.25,0.99395806
89,0.75,0.5,0.99395806
89,0.75,0.75,0.9885065
89,0.75,1.0,0.98005295
89,0.75,1.25,0.97596496
89,0.75,1.5,0.9858671
89,0.75,1.75,0.9631092
89,0.75,2.0,0.9182009
89,1.0,0.0,0.9845799
89,1.0,0.25,0.9845799
89,1.0,0.5,0.9845799
89,1.0,0.75,0.98005295
89,1.0,1.0,0.9733197
89,1.0,1.25,0.97042036
89,1.0,1.5,0.9774895
89,1.0,1.75,0.9572575
89,1.0,2.0,0.9149295
89,1.25,0.0,0.9800589
89,1.25,0.25,0.9800589
89,1.25,0.5,0.9800589
89,1.25,0.75,0.9759649
89,1.25,1.0,0.97042036
89,1.25,1.25,0.9698104
89,1.25,1.5,0.9734012
89,1.25,1.75,0.9549882
89,1.25,2.0,0.9147949
89,1.5,0.0,0.99129874
89,1.5,0.25,0.99129874
89,1.5,0.5,0.99129874
89,1.5,0.75,0.985867
89,1.5,1.0,0.9774894
89,1.5,1.25,0.97340125
89,1.5,1.5,0.9834935
89,1.5,1.75,0.9608614
89,1.5,2.0,0.9162562
89,1.75,0.0,0.96712524
89,1.75,0.25,0.9671253
89,1.75,0.5,0.96712524
89,1.75,0.75,0.9631092
89,1.75,1.0,0.9572575
89,1.75,1.25,0.9549882
89,1.75,1.5,0.9608614
89,1.75,1.75,0.94457704
89,1.75,2.0,0.90231824
89,2.0,0.0,0.92076355
89,2.0,0.25,0.92076355
89,2.0,0.5,0.92076355
89,2.0,0.75,0.9182009
89,2.0,1.0,0.9149296
89,2.0,1.25,0.9147949
89,2.0,1.5,0.9162561
89,2.0,1.75,0.90231824
89,2.0,2.0,0.8700088
90,0.0,0.0,0.98170656
90,0.0,0.25,0.97836494
90,0.0,0.5,0.97889465
90,0.0,0.75,0.9812176
90,0.0,1.0,0.97723734
90,0.0,1.25,0.9810112
90,0.0,1.5,0.97046036
90,0.0,1.75,0.96364534
90,0.0,2.0,0.8147112
90,0.25,0.0,0.9783649
90,0.25,0.25,0.9828957
90,0.25,0.5,0.9821846
90,0.25,0.75,0.97915876
90,0.25,1.0,0.9762042
90,0.25,1.25,0.9765901
90,0.25,1.5,0.9676471
90,0.25,1.75,0.95841336
90,0.25,2.0,0.81489426
90,0.5,0.0,0.97889465
90,0.5,0.25,0.9821846
90,0.5,0.5,0.9816704
90,0.5,0.75,0.9795074
90,0.5,1.0,0.9763785
90,0.5,1.25,0.97731566
90,0.5,1.5,0.9681145
90,0.5,1.75,0.95924044
